path,species,label,label_name
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080739_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071947.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063940_!.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060635.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062417.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055940.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060846_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_072104.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080814_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061316_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_061355.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055944_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075158.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_061609.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063741.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052546.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060807.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054937_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053959_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055707_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_063900.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062112_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_071159.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064014.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_054804.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054650_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054930.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063304.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061931.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055940_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_060756.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075351_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_064207_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_055950_4.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060519.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_064624.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071131.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054427_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055603.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061336.jpg,nibea albiflora,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063413_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074458.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072459.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_065737.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061329.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073121_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063337_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055912_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063057.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054842.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055621.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_062524.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_061718.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061339_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054446.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191014_064535.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063050.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053952_3.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062947_4.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063809.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_060637_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191019_060907.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060928_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061234_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052607.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_061155_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_062945.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061537_5.jpg,nibea albiflora,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063923.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_051903.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063554.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063920.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080210_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054615.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054929.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_065803.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054704_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_060201.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_071236.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062306_4.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055230_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062056.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055809.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_055955_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054007_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062115_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062216.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072714.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_071320.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063642.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_070824.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080954_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075802.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060306.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_061636.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_062505_6.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072439.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062206.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200_4.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055111.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054427_3.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063422_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072108.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063421.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054741_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061432_2.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064744.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055957_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061359_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_071848.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062534_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060237.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_060958_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_064258.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063305.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053951_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061748.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071107.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055023.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073349.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072451.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_060718.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061717.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060324_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060903.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071958.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055135_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052358.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063903.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060133.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075749.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054033.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052531.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071854.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060149.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_062211_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055245.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062130.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063155_2.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060644_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053304.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055401_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052240.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_052803.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_055143_1.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055241.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_054124.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055223_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072518.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063512.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055727.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060648_3.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060903_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054304_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061423_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061033.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054634_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_054219.jpg,chanos chanos,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071832.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_071842.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054558.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054019_3.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063104.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055047.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061756.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060128.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071822.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061255.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063753_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_060020_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053921_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191019_061028.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_060025_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_064007_2.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_064500.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075320_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062444.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053219.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060949_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080920.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063332.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_062411.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071646.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063216.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055259.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055235_8.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060421.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062814_2.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_052559.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054037_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_070747.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055808.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_062726.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_070704.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054316_!.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_070432.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060911.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054652_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052940.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055534.jpg,oreochromis mossambicus,0,Highly Fresh
